,Shop_Name,Address,Latitude,Longitude,Rating,Reviews_Count,Place_ID,Price_Level,types,Borough,Property_Value_2017,Earnings_2021,IMD_Rank,Income_Rank,composite_score,Rating_normalized,Property_Value_2017_normalized,Earnings_2021_normalized,Reviews_Count_normalized,Price_Level_normalized,Rank
448,The yard,"115 Brick Ln, London",51.5204843,-0.0738691,0.0,0,ChIJmRJplxoddkgRHgqVjw7qXHA,1.0675675675675675,"clothing_store, store, point_of_interest, establishment",Tower Hamlets,475000.0,680.3,10369.3125,9075.0,0.15404974383714898,0.0,0.15204678362573099,0.601310043668122,0.0,0.03378378378378377,447.0
449,Mō Ichido Vintage,"1103 Douglass Tower, 9 Goodluck, Hope Walk, London",51.5093629,0.0061585999999999,0.0,0,ChIJ_yAQLCmp2EcRzgg_wS7N8cI,1.0675675675675675,"clothing_store, store, point_of_interest, establishment",Tower Hamlets,475000.0,680.3,10369.3125,9075.0,0.15404974383714898,0.0,0.15204678362573099,0.601310043668122,0.0,0.03378378378378377,447.0
450,Pink Ink,"Vintage market, 85 Brick Ln, London",51.520781,-0.0719501,0.0,0,ChIJ7crPcrYcdkgR7JR52k8j4Sc,1.0675675675675675,"clothing_store, point_of_interest, store, establishment",Tower Hamlets,475000.0,680.3,10369.3125,9075.0,0.15404974383714898,0.0,0.15204678362573099,0.601310043668122,0.0,0.03378378378378377,447.0
451,Sunday market stock vintage,"106 Sclater St, London",51.5236031,-0.0734318,0.0,0,ChIJs0F6EBwddkgRdH-RpQNig2I,1.0675675675675675,"clothing_store, point_of_interest, store, establishment",Tower Hamlets,475000.0,680.3,10369.3125,9075.0,0.15404974383714898,0.0,0.15204678362573099,0.601310043668122,0.0,0.03378378378378377,447.0
452,Vintage Velvet Clothing,"85 Brick Ln, London",51.52086689999999,-0.0720324,0.0,0,ChIJ-z-eZZMddkgRTSXlM-Hgqck,1.0675675675675675,"clothing_store, point_of_interest, store, establishment",Tower Hamlets,475000.0,680.3,10369.3125,9075.0,0.15404974383714898,0.0,0.15204678362573099,0.601310043668122,0.0,0.03378378378378377,447.0
453,livewithfashion,"Alpha House, 100 Borough High St, London",51.5032218,-0.0919688999999999,0.0,0,ChIJXzi6OFgDdkgRXuNDXvrhxUQ,1.0675675675675675,"clothing_store, store, point_of_interest, establishment",Southwark,520000.0,631.9,11546.481927710844,11492.855421686749,0.12230531726854407,0.0,0.2046783625730994,0.38995633187772905,0.0,0.03378378378378377,454.0
454,Academy Vintage Repro,"229 Waterloo Rd, London",51.4998143,-0.1068619,0.0,0,ChIJHQZL3CAFdkgRGBO5k4tozgc,1.0675675675675675,"clothing_store, store, point_of_interest, establishment",Southwark,520000.0,631.9,11546.481927710844,11492.855421686749,0.12230531726854407,0.0,0.2046783625730994,0.38995633187772905,0.0,0.03378378378378377,454.0
455,the never not,"Arch 118, Unit 22 Station Passage, London",51.4747305,-0.0569701,0.0,0,ChIJ01WNyngDdkgRPpDJ773E92g,1.0675675675675675,"clothing_store, store, point_of_interest, establishment",Southwark,520000.0,631.9,11546.481927710844,11492.855421686749,0.12230531726854407,0.0,0.2046783625730994,0.38995633187772905,0.0,0.03378378378378377,454.0
456,SixQD,"720b, 722b Old Kent Rd, London",51.4808333,-0.0604725999999999,0.0,0,ChIJC11Upw8DdkgRzL-YdiIJkoA,1.0675675675675675,"clothing_store, store, point_of_interest, establishment",Southwark,520000.0,631.9,11546.481927710844,11492.855421686749,0.12230531726854407,0.0,0.2046783625730994,0.38995633187772905,0.0,0.03378378378378377,454.0
457,Vintage Culture,"338 Tunnel Ave, London",51.4953515,0.0046717999999999,0.0,0,ChIJzZ7XOB-o2EcRg1xvxpCSBcg,1.0675675675675675,"point_of_interest, store, establishment",Greenwich,401000.0,618.9,12654.51655629139,11738.397350993377,0.08311534816820954,0.0,0.06549707602339182,0.333187772925764,0.0,0.03378378378378377,458.0
458,Frankie Lou Vintage,"12-20 Rosina St, London",51.54757499999999,-0.0455728,0.0,0,ChIJjx_inFYddkgR5E00za9qkw4,1.0675675675675675,"clothing_store, store, point_of_interest, establishment",Hackney,530000.0,575.1,7420.611111111111,8051.083333333333,0.07503751165553049,0.0,0.21637426900584794,0.14192139737991266,0.0,0.03378378378378377,459.0
459,House of Vintage,"388 Old St, London",51.5270585,-0.0782834,0.0,0,ChIJHWfyQ7ocdkgRpwEUQ5U8oDY,1.0675675675675675,"clothing_store, store, point_of_interest, establishment",Hackney,530000.0,575.1,7420.611111111111,8051.083333333333,0.07503751165553049,0.0,0.21637426900584794,0.14192139737991266,0.0,0.03378378378378377,459.0
460,The Vintage Exchange,"291 Mitcham Rd, London",51.4209073,-0.1607588,0.0,0,ChIJazIdH8UHdkgReclMz_iyksE,1.0675675675675675,"furniture_store, home_goods_store, point_of_interest, store, establishment",Merton,445000.0,586.3,20967.60483870968,19170.032258064515,0.06493613010850421,0.0,0.11695906432748537,0.1908296943231438,0.0,0.03378378378378377,461.0
461,Sense,"4 Winslade Way, London",51.4462346,-0.0204883,0.0,0,ChIJpxQPfRYCdkgREodSfEL1JAA,1.0675675675675675,"point_of_interest, store, establishment",Lewisham,394720.0,574.9,10781.378698224851,10480.91124260355,0.04321839472200305,0.0,0.05815204678362573,0.1410480349344976,0.0,0.03378378378378377,462.0
462,Bumbelina Vintage,"51 Wotton Rd, London",51.5593564,-0.2259948,0.0,0,ChIJB-qS958RdkgRnq0NQUm2Q0A,1.0675675675675675,"clothing_store, store, point_of_interest, establishment",Brent,450000.0,553.1,12034.70520231214,11542.520231213874,0.0371100875640062,0.0,0.12280701754385964,0.04585152838427948,0.0,0.03378378378378377,463.0
